date,year,tour,tournament,surface,round,winner,loser,side,model_prob,b365_odds,ev,kelly_f,stake,won,pnl
2022-08-29,2022,ATP,usopen,hard,1st Round,Van De Zandschulp B,Machac T,loser,0.3824,3.1,0.1855,0.0221,14.15,0,-14.15
2022-08-29,2022,ATP,usopen,hard,1st Round,Bublik A,Gaston H,loser,0.3587,3.35,0.2015,0.0214,15.0,0,-15.0
2022-08-29,2022,ATP,usopen,hard,1st Round,Thompson J,Sonego L,winner,0.4869,2.75,0.3391,0.0484,15.0,1,26.25
2022-08-29,2022,ATP,usopen,hard,1st Round,Draper J,Ruusuvuori E,winner,0.5024,2.3,0.1556,0.0299,12.39,1,16.1
2022-08-29,2022,WTA,usopen,hard,1st Round,Kalinskaya A,Peterson R,loser,0.4451,3.0,0.3352,0.0419,15.0,0,-15.0
2022-08-29,2022,ATP,usopen,hard,1st Round,Tabilo A,Majchrzak K,loser,0.491,2.4,0.1784,0.0319,13.73,0,-13.73
2022-08-29,2022,ATP,usopen,hard,1st Round,Rinderknech A,Halys Q,loser,0.3671,2.89,0.0608,0.008,6.81,0,-6.81
2022-08-29,2022,WTA,usopen,hard,1st Round,Zhang S,Teichmann J,winner,0.5162,2.05,0.0582,0.0139,6.66,1,6.99
2022-08-29,2022,WTA,usopen,hard,1st Round,Tomljanovic A,Muchova K,loser,0.5274,2.45,0.2921,0.0504,15.0,0,-15.0
2022-08-30,2022,ATP,usopen,hard,1st Round,Eubanks C,Martinez P,loser,0.6049,2.19,0.3248,0.0682,15.0,0,-15.0
2022-08-30,2022,ATP,usopen,hard,1st Round,Tiafoe F,Giron M,winner,0.7481,1.42,0.0623,0.0371,6.9,1,2.9
2022-08-30,2022,ATP,usopen,hard,1st Round,Musetti L,Goffin D,winner,0.5182,2.15,0.1141,0.0248,9.95,1,11.44
2022-08-30,2022,ATP,usopen,hard,1st Round,Dimitrov G,Johnson S,loser,0.4582,2.83,0.2968,0.0405,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Zheng Q,Ostapenko J,loser,0.6436,1.93,0.2421,0.0651,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Potapova A,Liu C,loser,0.4279,3.1,0.3265,0.0389,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Stephens S,Minnen G,loser,0.3883,3.6,0.398,0.0383,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Muguruza G,Tauson C,winner,0.5856,1.97,0.1536,0.0396,12.27,1,11.9
2022-08-30,2022,WTA,usopen,hard,1st Round,Kanepi K,Martincova T,loser,0.3855,2.85,0.0986,0.0133,9.04,0,-9.04
2022-08-30,2022,WTA,usopen,hard,1st Round,Cirstea S,Siegemund L,loser,0.3746,3.22,0.2061,0.0232,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Krunic A,Avanesyan E,loser,0.5201,2.55,0.3261,0.0526,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Sasnovich A,Cocciaretto E,loser,0.399,3.11,0.2409,0.0285,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Davis L,Bronzetti L,loser,0.5831,2.02,0.1779,0.0436,13.7,0,-13.7
2022-08-30,2022,ATP,usopen,hard,1st Round,Gasquet R,Daniel T,winner,0.6224,1.73,0.0768,0.0263,7.75,1,5.66
2022-08-30,2022,WTA,usopen,hard,1st Round,Bucsa C,Juvan K,loser,0.5975,1.91,0.1412,0.0388,11.54,0,-11.54
2022-08-30,2022,ATP,usopen,hard,1st Round,Bonzi B,Humbert U,loser,0.464,2.3,0.0672,0.0129,7.19,0,-7.19
2022-08-30,2022,WTA,usopen,hard,1st Round,Yuan Y,Fourlis J,loser,0.4699,2.75,0.2921,0.0417,15.0,0,-15.0
2022-08-30,2022,WTA,usopen,hard,1st Round,Putintseva Y,Anisimova A,winner,0.3678,3.58,0.3169,0.0307,15.0,1,38.7
2022-08-31,2022,ATP,usopen,hard,2nd Round,Paul T,Korda S,winner,0.5223,2.16,0.1281,0.0276,10.77,1,12.49
2022-08-31,2022,ATP,usopen,hard,2nd Round,Cachin P,Holt B,winner,0.4966,2.62,0.3011,0.0465,15.0,1,24.3
2022-08-31,2022,ATP,usopen,hard,1st Round,Kubler J,Ymer M,loser,0.5967,1.74,0.0383,0.0129,5.49,0,-5.49
2022-08-31,2022,WTA,usopen,hard,2nd Round,Garcia C,Kalinskaya A,loser,0.3726,3.74,0.3935,0.0359,15.0,0,-15.0
2022-08-31,2022,WTA,usopen,hard,2nd Round,Galfi D,Dart H,winner,0.4934,2.2,0.0855,0.0178,8.26,1,9.91
2022-08-31,2022,WTA,usopen,hard,2nd Round,Marino R,Snigur D,loser,0.5156,2.56,0.32,0.0513,15.0,0,-15.0
2022-08-31,2022,WTA,usopen,hard,2nd Round,Keys M,Giorgi C,loser,0.3964,2.97,0.1772,0.0225,13.66,0,-13.66
2022-08-31,2022,WTA,usopen,hard,1st Round,Collins D,Osaka N,winner,0.4772,2.5,0.1929,0.0322,14.58,1,21.87
2022-08-31,2022,WTA,usopen,hard,1st Round,Cornet A,Raducanu E,winner,0.4969,2.45,0.2174,0.0375,15.0,1,21.75
2022-09-01,2022,ATP,usopen,hard,2nd Round,Brooksby J,Coric B,loser,0.5503,1.97,0.0841,0.0217,8.18,0,-8.18
2022-09-01,2022,WTA,usopen,hard,2nd Round,Zheng Q,Potapova A,loser,0.5114,2.56,0.3091,0.0495,15.0,0,-15.0
2022-09-01,2022,WTA,usopen,hard,2nd Round,Cornet A,Siniakova K,loser,0.3642,2.85,0.0381,0.0051,5.48,0,-5.48
2022-09-01,2022,WTA,usopen,hard,2nd Round,Muguruza G,Fruhvirtova L,loser,0.3866,2.8,0.0826,0.0115,8.09,0,-8.09
2022-09-01,2022,WTA,usopen,hard,2nd Round,Sabalenka A,Kanepi K,loser,0.3933,2.95,0.1601,0.0205,12.65,0,-12.65
2022-09-01,2022,ATP,usopen,hard,2nd Round,Nakashima B,Dimitrov G,winner,0.4575,2.31,0.0568,0.0108,6.58,1,8.62
2022-09-01,2022,WTA,usopen,hard,2nd Round,Martic P,Badosa P,loser,0.6705,1.6,0.0727,0.0303,7.51,0,-7.51
2022-09-01,2022,ATP,usopen,hard,2nd Round,Gasquet R,Kecmanovic M,winner,0.3528,3.4,0.1997,0.0208,14.98,1,35.95
2022-09-01,2022,WTA,usopen,hard,2nd Round,Davis L,Alexandrova E,winner,0.3513,3.26,0.1452,0.0161,11.78,1,26.62
2022-09-01,2022,WTA,usopen,hard,2nd Round,Bencic B,Cirstea S,loser,0.4087,2.85,0.1647,0.0223,12.93,0,-12.93
2022-09-01,2022,WTA,usopen,hard,2nd Round,Andreescu B,Haddad Maia B,winner,0.5652,2.25,0.2717,0.0543,15.0,1,18.75
2022-09-01,2022,WTA,usopen,hard,2nd Round,Williams S,Kontaveit A,winner,0.4383,3.19,0.3982,0.0455,15.0,1,32.85
2022-09-01,2022,WTA,usopen,hard,2nd Round,Niemeier J,Putintseva Y,winner,0.4235,2.49,0.0545,0.0091,6.44,1,9.59
2022-09-02,2022,ATP,usopen,hard,3rd Round,Carreno Busta P,De Minaur A,loser,0.4822,2.45,0.1813,0.0313,13.9,0,-13.9
2022-09-02,2022,WTA,usopen,hard,2nd Round,Collins D,Bucsa C,winner,0.8024,1.33,0.0673,0.0509,7.19,1,2.37
2022-09-02,2022,WTA,usopen,hard,3rd Round,Zhang S,Marino R,loser,0.3992,2.75,0.0979,0.014,8.99,0,-8.99
2022-09-02,2022,WTA,usopen,hard,3rd Round,Jabeur O,Rogers S,loser,0.4136,2.61,0.0795,0.0123,7.91,0,-7.91
2022-09-02,2022,ATP,usopen,hard,3rd Round,Khachanov K,Draper J,winner,0.5823,2.3,0.3393,0.0652,15.0,1,19.5
2022-09-02,2022,WTA,usopen,hard,3rd Round,Gauff C,Keys M,loser,0.5201,2.35,0.2222,0.0411,15.0,0,-15.0
2022-09-02,2022,WTA,usopen,hard,2nd Round,Burel C,Van Uytvanck A,winner,0.4419,2.6,0.149,0.0233,12.0,1,19.2
2022-09-02,2022,ATP,usopen,hard,3rd Round,Ruud C,Paul T,loser,0.4086,2.66,0.0868,0.0131,8.34,0,-8.34
2022-09-02,2022,ATP,usopen,hard,3rd Round,Berrettini M,Murray A,loser,0.3623,2.97,0.0761,0.0097,7.71,0,-7.71
2022-09-03,2022,WTA,usopen,hard,3rd Round,Tomljanovic A,Williams S,loser,0.6529,1.83,0.1948,0.0587,14.7,0,-14.7
2022-09-03,2022,ATP,usopen,hard,3rd Round,Tiafoe F,Schwartzman D,loser,0.4429,3.0,0.3286,0.0411,15.0,0,-15.0
2022-09-03,2022,ATP,usopen,hard,3rd Round,Ivashka I,Musetti L,loser,0.3835,2.9,0.1123,0.0148,9.84,0,-9.84
2022-09-03,2022,ATP,usopen,hard,3rd Round,Cilic M,Evans D,loser,0.4695,2.5,0.1738,0.029,13.46,0,-13.46
2022-09-04,2022,ATP,usopen,hard,4th Round,Khachanov K,Carreno Busta P,winner,0.3696,2.9,0.0718,0.0094,7.46,1,14.17
2022-09-04,2022,WTA,usopen,hard,3rd Round,Collins D,Cornet A,winner,0.6375,1.67,0.0647,0.0241,7.04,1,4.72
2022-09-05,2022,WTA,usopen,hard,4th Round,Jabeur O,Kudermetova V,winner,0.5809,1.9,0.1036,0.0288,9.33,1,8.4
2022-09-05,2022,WTA,usopen,hard,4th Round,Pegula J,Kvitova P,winner,0.5711,1.91,0.0908,0.0249,8.58,1,7.81
2022-09-05,2022,ATP,usopen,hard,4th Round,Rublev A,Norrie C,winner,0.4517,2.3,0.0389,0.0075,5.53,1,7.18
2022-09-06,2022,WTA,usopen,hard,4th Round,Sabalenka A,Collins D,loser,0.5309,2.1,0.1149,0.0261,9.99,0,-9.99
2022-09-06,2022,ATP,usopen,hard,Quarterfinals,Ruud C,Berrettini M,winner,0.5641,2.1,0.1846,0.042,14.1,1,15.5
2022-09-07,2022,WTA,usopen,hard,Quarterfinals,Garcia C,Gauff C,loser,0.5352,2.2,0.1773,0.0369,13.67,0,-13.67
2022-09-07,2022,ATP,usopen,hard,Quarterfinals,Tiafoe F,Rublev A,loser,0.5902,1.93,0.1391,0.0374,11.42,0,-11.42
2022-09-08,2022,ATP,usopen,hard,Quarterfinals,Alcaraz C,Sinner J,loser,0.4692,2.65,0.2435,0.0369,15.0,0,-15.0
2022-09-09,2022,WTA,usopen,hard,Semifinals,Swiatek I,Sabalenka A,loser,0.371,2.85,0.0575,0.0078,6.62,0,-6.62
2022-09-09,2022,ATP,usopen,hard,Semifinals,Ruud C,Khachanov K,loser,0.3791,3.05,0.1563,0.0191,12.43,0,-12.43
2022-09-10,2022,ATP,usopen,hard,Semifinals,Alcaraz C,Tiafoe F,winner,0.6833,1.56,0.0659,0.0294,7.11,1,3.98
2022-09-10,2022,WTA,usopen,hard,The Final,Swiatek I,Jabeur O,winner,0.653,1.62,0.0579,0.0233,6.64,1,4.12
2022-09-11,2022,ATP,usopen,hard,The Final,Alcaraz C,Ruud C,loser,0.4552,3.02,0.3747,0.0464,15.0,0,-15.0
2023-01-16,2023,ATP,ausopen,hard,1st Round,Watanuki Y,Rinderknech A,loser,0.6123,1.77,0.0837,0.0272,8.16,0,-8.16
2023-01-16,2023,ATP,ausopen,hard,1st Round,Nadal R,Draper J,loser,0.3509,3.3,0.1579,0.0172,12.52,0,-12.52
2023-01-16,2023,ATP,ausopen,hard,1st Round,Nishioka Y,Ymer M,winner,0.5454,2.04,0.1125,0.0271,9.86,1,10.25
2023-01-16,2023,ATP,ausopen,hard,1st Round,Mcdonald M,Nakashima B,winner,0.4232,2.72,0.1511,0.022,12.12,1,20.85
2023-01-16,2023,WTA,ausopen,hard,1st Round,Podoroska N,Jeanjean L,loser,0.5477,2.1,0.1502,0.0341,12.07,0,-12.07
2023-01-16,2023,WTA,ausopen,hard,1st Round,Bondar A,Bogdan A,winner,0.4385,3.17,0.3899,0.0449,15.0,1,32.55
2023-01-16,2023,WTA,ausopen,hard,1st Round,Sasnovich A,Fruhvirtova B,loser,0.4232,3.05,0.2909,0.0355,15.0,0,-15.0
2023-01-16,2023,WTA,ausopen,hard,1st Round,Azarenka V,Kenin S,winner,0.7155,1.48,0.0589,0.0307,6.7,1,3.22
2023-01-16,2023,WTA,ausopen,hard,1st Round,Kalinina A,Vandeweghe C,loser,0.3585,3.48,0.2475,0.025,15.0,0,-15.0
2023-01-16,2023,WTA,ausopen,hard,1st Round,Muchova K,Tsurenko L,winner,0.6525,1.72,0.1223,0.0425,10.43,1,7.51
2023-01-16,2023,WTA,ausopen,hard,1st Round,Rybakina E,Cocciaretto E,winner,0.7672,1.36,0.0434,0.0302,5.79,1,2.08
2023-01-16,2023,WTA,ausopen,hard,1st Round,Andreescu B,Bouzkova M,loser,0.4824,2.2,0.0612,0.0128,6.84,0,-6.84
2023-01-16,2023,WTA,ausopen,hard,1st Round,Kostyuk M,Anisimova A,loser,0.577,1.93,0.1136,0.0305,9.92,0,-9.92
2023-01-16,2023,WTA,ausopen,hard,1st Round,Gadecki O,Kudermetova P,winner,0.4449,2.6,0.1567,0.0245,12.45,1,19.92
2023-01-16,2023,ATP,ausopen,hard,1st Round,Daniel T,Escobedo E,loser,0.523,2.57,0.3441,0.0548,15.0,0,-15.0
2023-01-16,2023,WTA,ausopen,hard,1st Round,Collins D,Kalinskaya A,loser,0.3576,3.1,0.1086,0.0129,9.63,0,-9.63
2023-01-16,2023,WTA,ausopen,hard,1st Round,Bucsa C,Lys E,loser,0.5288,2.05,0.084,0.02,8.18,0,-8.18
2023-01-16,2023,WTA,ausopen,hard,1st Round,Teichmann J,Dart H,loser,0.4724,2.7,0.2754,0.0405,15.0,0,-15.0
2023-01-16,2023,ATP,ausopen,hard,1st Round,Kubler J,Baez S,loser,0.3817,3.66,0.397,0.0373,15.0,0,-15.0
2023-01-16,2023,ATP,ausopen,hard,1st Round,Hijikata R,Hanfmann Y,winner,0.5072,2.1,0.0652,0.0148,7.07,1,7.77
2023-01-16,2023,WTA,ausopen,hard,1st Round,Zhu L,Marino R,winner,0.5243,2.3,0.2059,0.0396,15.0,1,19.5
2023-01-16,2023,ATP,ausopen,hard,1st Round,Tsitsipas S,Halys Q,winner,0.875,1.18,0.0326,0.0452,5.15,1,0.93
2023-01-17,2023,WTA,ausopen,hard,1st Round,Martic P,Golubic V,loser,0.4727,2.2,0.0399,0.0083,5.58,0,-5.58
2023-01-17,2023,WTA,ausopen,hard,1st Round,Alexandrova E,Bonaventure Y,loser,0.3509,3.43,0.2037,0.021,15.0,0,-15.0
2023-01-17,2023,WTA,ausopen,hard,1st Round,Giorgi C,Pavlyuchenkova A,loser,0.5221,2.21,0.1538,0.0318,12.28,0,-12.28
2023-01-17,2023,WTA,ausopen,hard,1st Round,Mertens E,Muguruza G,winner,0.4817,2.15,0.0356,0.0077,5.33,1,6.13
2023-01-17,2023,ATP,ausopen,hard,1st Round,Davidovich Fokina A,Bublik A,loser,0.5408,2.25,0.2169,0.0434,15.0,0,-15.0
2023-01-17,2023,ATP,ausopen,hard,1st Round,Schwartzman D,Krutykh O,loser,0.4392,2.78,0.2211,0.031,15.0,0,-15.0
2023-01-17,2023,ATP,ausopen,hard,1st Round,Djere L,Bergs Z,loser,0.4143,2.79,0.1558,0.0218,12.4,0,-12.4
2023-01-18,2023,WTA,ausopen,hard,1st Round,Stefanini L,Maria T,winner,0.4779,2.6,0.2425,0.0379,15.0,1,24.0
2023-01-18,2023,WTA,ausopen,hard,1st Round,Potapova A,Stephens S,loser,0.5928,1.82,0.0789,0.0241,7.88,0,-7.88
2023-01-18,2023,WTA,ausopen,hard,2nd Round,Baindl K,Mcnally C,winner,0.4315,2.9,0.2514,0.0331,15.0,1,28.5
2023-01-18,2023,WTA,ausopen,hard,2nd Round,Kalinina A,Kvitova P,loser,0.7012,1.63,0.1429,0.0567,11.64,0,-11.64
2023-01-18,2023,WTA,ausopen,hard,2nd Round,Zhu L,Teichmann J,winner,0.4216,3.01,0.2689,0.0334,15.0,1,30.15
2023-01-18,2023,ATP,ausopen,hard,2nd Round,Fucsovics M,Harris L,loser,0.5887,2.05,0.2068,0.0492,15.0,0,-15.0
2023-01-18,2023,ATP,ausopen,hard,1st Round,Holt B,Vukic A,winner,0.4856,2.45,0.1898,0.0327,14.4,1,20.88
2023-01-18,2023,ATP,ausopen,hard,1st Round,Mannarino A,Isner J,loser,0.568,1.9,0.0792,0.022,7.9,0,-7.9
2023-01-18,2023,ATP,ausopen,hard,1st Round,Ruusuvuori E,Purcell M,loser,0.3786,3.35,0.2684,0.0285,15.0,0,-15.0
2023-01-18,2023,WTA,ausopen,hard,1st Round,Liu C,Brengle M,loser,0.5143,2.5,0.2858,0.0476,15.0,0,-15.0
2023-01-18,2023,ATP,ausopen,hard,2nd Round,Cerundolo F,Moutet C,loser,0.6276,1.95,0.2239,0.0589,15.0,0,-15.0
2023-01-18,2023,ATP,ausopen,hard,2nd Round,Griekspoor T,Van De Zandschulp B,loser,0.6453,1.79,0.1551,0.0491,12.36,0,-12.36
2023-01-18,2023,ATP,ausopen,hard,2nd Round,Lehecka J,Eubanks C,loser,0.3855,3.01,0.1604,0.02,12.67,0,-12.67
2023-01-19,2023,ATP,ausopen,hard,2nd Round,Humbert U,Kudla D,loser,0.4657,2.97,0.383,0.0486,15.0,0,-15.0
2023-01-19,2023,ATP,ausopen,hard,2nd Round,Murray A,Kokkinakis T,winner,0.5108,2.56,0.3078,0.0493,15.0,1,23.4
2023-01-19,2023,ATP,ausopen,hard,2nd Round,Shelton B,Jarry N,winner,0.6476,1.9,0.2304,0.064,15.0,1,13.5
2023-01-19,2023,ATP,ausopen,hard,2nd Round,Paul T,Davidovich Fokina A,winner,0.7413,1.54,0.1417,0.0656,11.57,1,6.25
2023-01-19,2023,WTA,ausopen,hard,2nd Round,Vondrousova M,Jabeur O,loser,0.6199,1.83,0.1344,0.0405,11.14,0,-11.14
2023-01-19,2023,WTA,ausopen,hard,2nd Round,Zhang S,Martic P,winner,0.5359,2.18,0.1682,0.0356,13.13,1,15.49
2023-01-19,2023,WTA,ausopen,hard,2nd Round,Parrizas Diaz N,Potapova A,winner,0.4412,2.7,0.1912,0.0281,14.49,1,24.62
2023-01-19,2023,WTA,ausopen,hard,2nd Round,Linette M,Kontaveit A,winner,0.4613,2.65,0.2224,0.0337,15.0,1,24.75
2023-01-19,2023,WTA,ausopen,hard,2nd Round,Mertens E,Davis L,winner,0.5606,1.84,0.0315,0.0094,5.09,1,4.27
2023-01-20,2023,ATP,ausopen,hard,3rd Round,Nishioka Y,Mcdonald M,loser,0.4792,2.56,0.2268,0.0363,15.0,0,-15.0
2023-01-20,2023,ATP,ausopen,hard,3rd Round,Hurkacz H,Shapovalov D,winner,0.5431,1.94,0.0536,0.0143,6.39,1,6.01
2023-01-20,2023,ATP,ausopen,hard,3rd Round,Khachanov K,Tiafoe F,loser,0.5413,1.91,0.0339,0.0093,5.23,0,-5.23
2023-01-20,2023,WTA,ausopen,hard,3rd Round,Krejcikova B,Kalinina A,winner,0.6535,1.72,0.124,0.0431,10.53,1,7.58
2023-01-20,2023,WTA,ausopen,hard,3rd Round,Rybakina E,Collins D,loser,0.5227,2.46,0.2859,0.0489,15.0,0,-15.0
2023-01-21,2023,ATP,ausopen,hard,3rd Round,Djokovic N,Dimitrov G,winner,0.866,1.25,0.0825,0.0825,8.09,1,2.02
2023-01-21,2023,WTA,ausopen,hard,3rd Round,Zhang S,Volynets K,loser,0.369,3.2,0.1808,0.0206,13.87,0,-13.87
2023-01-21,2023,ATP,ausopen,hard,3rd Round,Shelton B,Popyrin A,winner,0.5261,2.63,0.3835,0.0588,15.0,1,24.45
2023-01-21,2023,ATP,ausopen,hard,3rd Round,Paul T,Brooksby J,loser,0.4636,2.35,0.0896,0.0166,8.5,0,-8.5
2023-01-21,2023,WTA,ausopen,hard,3rd Round,Linette M,Alexandrova E,winner,0.4893,2.4,0.1742,0.0311,13.48,1,18.88
2023-01-22,2023,ATP,ausopen,hard,4th Round,Korda S,Hurkacz H,loser,0.4978,2.65,0.3192,0.0484,15.0,0,-15.0
2023-01-22,2023,ATP,ausopen,hard,4th Round,Khachanov K,Nishioka Y,loser,0.4244,3.0,0.2732,0.0342,15.0,0,-15.0
2023-01-22,2023,ATP,ausopen,hard,4th Round,Tsitsipas S,Sinner J,loser,0.4098,3.11,0.2744,0.0325,15.0,0,-15.0
2023-01-22,2023,WTA,ausopen,hard,4th Round,Pegula J,Krejcikova B,loser,0.4279,3.02,0.2923,0.0362,15.0,0,-15.0
2023-01-23,2023,ATP,ausopen,hard,4th Round,Rublev A,Rune H,winner,0.4686,2.25,0.0543,0.0109,6.43,1,8.04
2023-01-23,2023,ATP,ausopen,hard,4th Round,Paul T,Bautista Agut R,loser,0.473,2.3,0.088,0.0169,8.41,0,-8.41
2023-01-23,2023,WTA,ausopen,hard,4th Round,Sabalenka A,Bencic B,loser,0.4505,2.32,0.0452,0.0086,5.9,0,-5.9
2023-01-24,2023,ATP,ausopen,hard,Quarterfinals,Khachanov K,Korda S,winner,0.4735,2.24,0.0607,0.0122,6.81,1,8.44
2023-01-28,2023,WTA,ausopen,hard,The Final,Sabalenka A,Rybakina E,winner,0.575,1.86,0.0696,0.0202,7.33,1,6.3
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Sonego L,Shelton B,loser,0.3508,3.0,0.0524,0.0066,6.32,0,-6.32
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Griekspoor T,Martinez P,winner,0.5568,2.2,0.225,0.0469,15.0,1,18.0
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Kokkinakis T,Evans D,winner,0.5352,2.05,0.0972,0.0231,8.95,1,9.4
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Kubler J,Diaz Acosta F,winner,0.5166,2.45,0.2657,0.0458,15.0,1,21.75
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Korda S,Mcdonald M,loser,0.4016,2.66,0.0682,0.0103,7.25,0,-7.25
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Moutet C,Cazaux A,loser,0.526,2.09,0.0993,0.0228,9.08,0,-9.08
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Ofner S,Cressy M,loser,0.3574,3.8,0.3583,0.032,15.0,0,-15.0
2023-05-28,2023,ATP,frenchopen,clay,1st Round,Pouille L,Rodionov J,loser,0.5848,2.25,0.3158,0.0632,15.0,0,-15.0
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Hunter S,Parrizas Diaz N,loser,0.5594,1.95,0.0907,0.0239,8.57,0,-8.57
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Errani S,Teichmann J,winner,0.3824,3.4,0.3003,0.0313,15.0,1,36.0
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Tauson C,Sasnovich A,loser,0.4908,2.49,0.2222,0.0373,15.0,0,-15.0
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Jeanjean L,Birrell K,winner,0.5116,2.1,0.0744,0.0169,7.61,1,8.37
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Muchova K,Sakkari M,loser,0.5676,1.95,0.1067,0.0281,9.51,0,-9.51
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Rakhimova K,Bejlek S,loser,0.5035,2.09,0.0523,0.012,6.31,0,-6.31
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Podoroska N,Ponchet J,loser,0.4806,2.35,0.1294,0.024,10.85,0,-10.85
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Shymanovich I,Udvardy P,loser,0.4588,3.0,0.3765,0.0471,15.0,0,-15.0
2023-05-28,2023,WTA,frenchopen,clay,1st Round,Giorgi C,Cornet A,loser,0.4488,3.0,0.3463,0.0433,15.0,0,-15.0
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Waltert S,Mandlik E,winner,0.5034,2.05,0.0319,0.0076,5.11,1,5.37
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Cocciaretto E,Kvitova P,loser,0.63,1.88,0.1844,0.0524,14.08,0,-14.08
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Blinkova A,Bonaventure Y,loser,0.444,2.85,0.2654,0.0359,15.0,0,-15.0
2023-05-29,2023,ATP,frenchopen,clay,1st Round,Shapovalov D,Nakashima B,winner,0.5272,2.24,0.1809,0.0365,13.88,1,17.21
2023-05-29,2023,ATP,frenchopen,clay,1st Round,Schwartzman D,Zapata Miralles B,loser,0.576,1.8,0.0367,0.0115,5.39,0,-5.39
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Vekic D,Yastremska D,winner,0.6484,1.6,0.0374,0.0156,5.44,1,3.26
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Pera B,Kontaveit A,loser,0.5108,2.11,0.0779,0.0175,7.82,0,-7.82
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Shnaider D,Marino R,loser,0.4657,2.93,0.3645,0.0472,15.0,0,-15.0
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Putintseva Y,Zanevska M,loser,0.4194,2.59,0.0862,0.0135,8.3,0,-8.3
2023-05-29,2023,WTA,frenchopen,clay,1st Round,Svitolina E,Trevisan M,winner,0.5886,1.76,0.036,0.0118,5.35,1,4.07
2023-05-29,2023,ATP,frenchopen,clay,1st Round,Giron M,Medjedovic H,winner,0.5587,2.25,0.257,0.0514,15.0,1,18.75
2023-05-29,2023,ATP,frenchopen,clay,1st Round,Karatsev A,Popyrin A,loser,0.4836,2.3,0.1122,0.0216,9.84,0,-9.84
2023-05-29,2023,ATP,frenchopen,clay,1st Round,Van Assche L,Cecchinato M,loser,0.5985,2.12,0.2688,0.06,15.0,0,-15.0
2023-05-30,2023,WTA,frenchopen,clay,1st Round,Parry D,Kalinina A,winner,0.4065,3.25,0.3211,0.0357,15.0,1,33.75
2023-05-30,2023,WTA,frenchopen,clay,1st Round,Peterson R,Ferro F,loser,0.5386,2.4,0.2927,0.0523,15.0,0,-15.0
2023-05-30,2023,ATP,frenchopen,clay,1st Round,Rinderknech A,Gasquet R,winner,0.4881,2.3,0.1226,0.0236,10.45,1,13.58
2023-05-30,2023,ATP,frenchopen,clay,1st Round,Ruusuvuori E,Barrere G,loser,0.4864,2.59,0.2598,0.0408,15.0,0,-15.0
2023-05-30,2023,ATP,frenchopen,clay,1st Round,Zeppieri G,Bublik A,loser,0.531,2.12,0.1258,0.0281,10.63,0,-10.63
2023-05-30,2023,ATP,frenchopen,clay,1st Round,Molcan A,Gaston H,winner,0.6352,1.68,0.0671,0.0247,7.18,1,4.89
2023-05-30,2023,ATP,frenchopen,clay,1st Round,Purcell M,Thompson J,winner,0.5478,2.23,0.2216,0.045,15.0,1,18.45
2023-05-30,2023,ATP,frenchopen,clay,1st Round,Vavassori A,Kecmanovic M,winner,0.4086,3.0,0.2257,0.0282,15.0,1,30.0
2023-05-30,2023,WTA,frenchopen,clay,1st Round,Noskova L,Kovinic D,loser,0.5485,2.3,0.2616,0.0503,15.0,0,-15.0
2023-05-30,2023,WTA,frenchopen,clay,1st Round,Andreescu B,Azarenka V,winner,0.4215,2.55,0.0749,0.0121,7.64,1,11.84
2023-05-30,2023,WTA,frenchopen,clay,1st Round,Paolini J,Cirstea S,winner,0.4062,3.13,0.2714,0.0319,15.0,1,31.95
2023-05-31,2023,ATP,frenchopen,clay,2nd Round,Hurkacz H,Griekspoor T,loser,0.3945,3.32,0.3097,0.0334,15.0,0,-15.0
2023-05-31,2023,ATP,frenchopen,clay,2nd Round,Shapovalov D,Arnaldi M,winner,0.5569,2.25,0.2531,0.0506,15.0,1,18.75
